date,nav,cash,market_value,daily_return,n_positions,n_orders,n_fills,n_rejections,dividend_cash,gross_exposure,variant
2026-06-19,6287569440.299996,24869440.299996614,6262700000.0,-0.010400147820690209,20,10,10,0,0.0,0.9960446655045118,baseline
2026-06-22,6295945842.299996,23370842.299996614,6272575000.0,0.0013322162211539812,19,10,10,0,0.0,0.996287953726829,baseline
2026-06-23,6174631216.549996,41026216.549996614,6133605000.0,-0.01926868953270444,20,10,10,0,0.0,0.9933556814794002,baseline
2022-10-19,9998261788.55,9370349788.55,627912000.0,-0.00017382114500008594,5,5,5,0,0.0,0.06280211633576992,garch_hmm_brake
2022-10-20,9987089678.55,8976300678.55,1010789000.0,-0.0011174052286562208,10,5,5,0,0.0,0.10120956480154025,garch_hmm_brake
2022-10-21,9919360497.05,6992923497.049999,2926437000.0,-0.006781673508496344,12,5,5,0,0.0,0.2950227487820729,garch_hmm_brake
2022-10-24,9769304128.55,5042821128.549999,4726483000.0,-0.015127625268244516,14,5,5,0,0.0,0.4838095874390108,garch_hmm_brake
2022-10-25,9741412818.5,3108537818.499999,6632875000.000001,-0.0028549945505831342,18,5,5,0,0.0,0.6808945605306298,garch_hmm_brake
2022-10-26,9625334463.3,1729038463.2999992,7896296000.0,-0.011915967156176266,18,10,10,0,0.0,0.8203658823604965,garch_hmm_brake
2022-10-27,9922339662.3,85242662.29999924,9837097000.0,0.030856610763235093,17,10,10,0,0.0,0.9914090158973413,garch_hmm_brake
2022-10-28,9815528970.55,29104970.549999356,9786424000.0,-0.010764667949821116,17,10,10,0,0.0,0.9970348036629177,garch_hmm_brake
2022-10-31,9775177420.9,96951420.89999926,9678226000.0,-0.004110990836160622,16,10,10,0,0.0,0.9900818760902783,garch_hmm_brake
2022-11-01,9815983910.05,491207910.04999924,9324776000.0,0.004174501125959296,15,10,10,0,0.0,0.9499583623454109,garch_hmm_brake
2022-11-02,9612158483.5,474290483.4999993,9137868000.0,-0.020764645543205784,16,10,10,0,0.0,0.950657234343966,garch_hmm_brake
2022-11-03,9603234919.55,439224919.54999906,9164010000.0,-0.0009283621327424996,16,10,10,0,0.0,0.9542628163083007,garch_hmm_brake
2022-11-04,9257157258.3,425513258.29999924,8831644000.0,-0.036037612757495396,15,10,10,0,0.0,0.9540341331116005,garch_hmm_brake
2022-11-07,8716243598.75,482701598.74999934,8233542000.000001,-0.058431940222795076,18,10,10,0,0.0,0.9446204556720714,garch_hmm_brake
2022-11-08,8885115465.3,141817465.29999924,8743298000.0,0.01937438583912643,20,10,10,0,0.0,0.984038759445068,garch_hmm_brake
2022-11-09,8880239855.0,152375854.99999905,8727864000.0,-0.0005487391040713829,18,10,10,0,0.0,0.9828410203453902,garch_hmm_brake
2022-11-10,8420670092.099998,36633092.09999895,8384037000.0,-0.05175195382152231,17,10,10,0,0.0,0.9956496226904357,garch_hmm_brake
2022-11-11,8419021696.949999,30992696.949998856,8388029000.0,-0.00019575581657638175,16,10,10,0,0.0,0.9963187294123227,garch_hmm_brake
2022-11-14,8191423277.149999,1382506277.1499987,6808917000.0,-0.027033832194832463,14,10,10,0,0.0,0.8312251448406403,garch_hmm_brake
2022-11-15,7846933220.299999,2409105220.2999988,5437828000.0,-0.04205496959374022,15,10,9,1,0.0,0.6929876739529719,garch_hmm_brake
2022-11-16,8174361982.349999,2580859982.3499994,5593502000.0,0.04172697190833019,15,11,10,1,0.0,0.6842738322669627,garch_hmm_brake
2022-11-17,8388278024.449999,2535922024.4499993,5852356000.0,0.026169142321062377,15,11,10,1,0.0,0.6976826451080496,garch_hmm_brake
2022-11-18,8525254700.65,4256253700.6499996,4269001000.0,0.01632953459586628,15,11,11,0,0.0,0.5007476198540455,garch_hmm_brake
2022-11-21,8522665859.0,2971754859.0,5550911000.0,-0.0003036673672403012,17,10,10,0,0.0,0.6513115839380463,garch_hmm_brake
2022-11-22,8492476989.25,2968748989.25,5523728000.0,-0.003542186241892842,16,10,10,0,0.0,0.6504260190509883,garch_hmm_brake
2022-11-23,8249002847.65,3029796847.65,5219206000.0,-0.028669390792367966,17,10,10,0,0.0,0.632707503730207,garch_hmm_brake
2022-11-24,8419015128.549999,3100931128.549999,5318084000.0,0.020610040272738273,18,10,10,0,0.0,0.6316753110426979,garch_hmm_brake
2022-11-25,8709206884.65,2069729884.6499991,6639477000.0,0.03446861083737951,14,10,9,1,0.0,0.7623515077707128,garch_hmm_brake
2022-11-28,9012733710.0,2885265709.999999,6127468000.000001,0.03485125906068065,16,10,7,3,0.0,0.6798678622004911,garch_hmm_brake
2022-11-29,9143066661.4,2320709661.399999,6822357000.0,0.014460978832137261,16,12,12,0,0.0,0.7461781973878063,garch_hmm_brake
2022-11-30,9302631068.349998,2138278068.3499992,7164352999.999999,0.01745195707952618,16,10,10,0,0.0,0.7701426561325231,garch_hmm_brake
2022-12-01,9269528498.099998,3480314498.0999994,5789213999.999999,-0.0035584094442510095,18,10,10,0,0.0,0.6245424458414072,garch_hmm_brake
2022-12-02,9572848517.399998,4694677517.399999,4878170999.999999,0.03272227054074772,15,9,8,1,0.0,0.5095840586146576,garch_hmm_brake
2022-12-05,9727425553.05,4526793553.049998,5200632000.000001,0.0161474440307956,16,9,8,1,0.0,0.5346360115158487,garch_hmm_brake
2022-12-06,9479017813.75,5839778813.749999,3639239000.000001,-0.02553684301619885,15,11,9,2,0.0,0.3839257475306167,garch_hmm_brake
2022-12-07,9381407896.599998,6293811896.599999,3087595999.999999,-0.010297471643993639,13,11,11,0,0.0,0.3291186178056497,garch_hmm_brake
2022-12-08,9510396098.0,6284776097.999999,3225620000.000001,0.013749343682918802,16,10,10,0,0.0,0.3391677872048186,garch_hmm_brake
2022-12-09,9566303303.599998,6208399303.599999,3357903999.999999,0.005878535975147869,17,9,9,0,0.0,0.3510137503936709,garch_hmm_brake
2022-12-12,9429364780.2,6181149780.2,3248215000.000001,-0.014314675068734739,18,10,10,0,0.0,0.34447866592463133,garch_hmm_brake
2022-12-13,9530895193.8,6110499193.8,3420395999.999999,0.010767471188854127,20,9,9,0,0.0,0.3588745789823627,garch_hmm_brake
2022-12-14,9530436392.4,7645094392.4,1885342000.0,-4.813833230465914e-05,18,10,10,0,0.0,0.197823260381178,garch_hmm_brake
2022-12-15,9546413488.8,7621459488.799999,1924954000.0,0.0016764286274173479,19,10,10,0,0.0,0.20164159055737382,garch_hmm_brake
2022-12-16,9540800926.849998,7511324926.849999,2029475999.999999,-0.000587923617239694,19,10,10,0,0.0,0.21271547489148304,garch_hmm_brake
2022-12-19,9504864064.949999,7607918064.949999,1896946000.0,-0.0037666504285678304,18,10,9,1,0.0,0.19957634186428305,garch_hmm_brake
2022-12-20,9451231492.199999,7598826492.199999,1852405000.0,-0.005642644900917038,18,10,10,0,0.0,0.1959961515627641,garch_hmm_brake
2022-12-21,9409266678.399998,7588599678.399999,1820666999.999999,-0.004440142412619363,16,10,10,0,0.0,0.19349722589748036,garch_hmm_brake
2022-12-22,9389441810.0,7577809809.999999,1811632000.000001,-0.002106951484913022,17,10,10,0,0.0,0.19294352493569594,garch_hmm_brake
2022-12-23,9360014119.5,7649782119.499999,1710232000.000001,-0.0031341256589565436,16,10,10,0,0.0,0.18271681838994483,garch_hmm_brake
2022-12-26,9255717860.599998,7536572860.599999,1719144999.999999,-0.01114274589423081,18,9,9,0,0.0,0.18573869967645665,garch_hmm_brake
2022-12-27,9308172182.3,7517790182.299999,1790382000.0,0.0056672342966817,18,10,10,0,0.0,0.19234517421202305,garch_hmm_brake
2022-12-28,9347660105.8,6228975105.799999,3118685000.0,0.0042422854591246395,18,10,10,0,0.0,0.3336326914652075,garch_hmm_brake
2022-12-29,9308610914.75,6215110914.749999,3093500000.000001,-0.004177429496582841,18,10,10,0,0.0,0.3323267057062383,garch_hmm_brake
2022-12-30,9314442205.65,6211835205.65,3102607000.0,0.0006264405026059627,15,10,10,0,0.0,0.33309638210197984,garch_hmm_brake
2023-01-03,9463959286.7,4722300286.7,4741659000.000001,0.01605217765582423,14,10,10,0,0.0,0.5010227597516828,garch_hmm_brake
2023-01-04,9446207678.15,4712370678.15,4733837000.0,-0.0018757063520917772,15,10,10,0,0.0,0.5011362402024917,garch_hmm_brake
2023-01-05,9514729005.45,4668315005.45,4846414000.000001,0.007253845102145773,19,10,10,0,0.0,0.5093591207089548,garch_hmm_brake
2023-01-06,9416280301.25,4686572301.25,4729708000.0,-0.010346979314241112,17,10,10,0,0.0,0.5022904850625716,garch_hmm_brake
2023-01-09,9362643624.65,4279760624.65,5082883000.0,-0.005696163971762869,17,10,10,0,0.0,0.5428897225798244,garch_hmm_brake
2023-01-10,9421874716.0,4623054716.0,4798820000.0,0.006326321253332434,16,10,10,0,0.0,0.5093275112065287,garch_hmm_brake
2023-01-11,9458294486.55,3139161486.55,6319132999.999999,0.0038654484004283507,16,10,10,0,0.0,0.668104911407232,garch_hmm_brake
2023-01-12,9422150273.4,3072461273.3999996,6349689000.0,-0.0038214303013506257,17,10,10,0,0.0,0.6739108182052698,garch_hmm_brake
2023-01-13,9421642893.95,1616293893.9499998,7805349000.000001,-5.384964528010183e-05,16,10,10,0,0.0,0.8284488265854478,garch_hmm_brake
2023-01-16,9446429489.15,572102489.15,8874327000.0,0.002630814548905791,16,10,10,0,0.0,0.9394371714935145,garch_hmm_brake
2023-01-17,9763244100.9,107096100.9000001,9656148000.0,0.03353802747523682,16,10,10,0,0.0,0.9890306849041982,garch_hmm_brake
2023-01-18,9786612399.9,39820399.900000095,9746792000.0,0.0023934973619932354,14,10,10,0,0.0,0.9959311354866361,garch_hmm_brake
2023-01-19,9821934981.55,78695981.55000001,9743239000.0,0.0036092756315107,14,10,10,0,0.0,0.9919877313688367,garch_hmm_brake
2023-01-27,10053448253.75,104010253.75,9949438000.0,0.023571045077664055,15,10,10,0,0.0,0.989654270741265,garch_hmm_brake
2023-01-30,9916095443.85,276296443.8499999,9639799000.0,-0.013662258603535982,15,10,10,0,0.0,0.9721365687316613,garch_hmm_brake
2023-01-31,10159347720.8,301416720.8,9857931000.0,0.024531054418285736,16,10,10,0,0.0,0.9703310951565438,garch_hmm_brake
2023-02-01,9642409251.75,435729251.75,9206680000.0,-0.05088303730284105,16,10,9,1,0.0,0.9548111638519263,garch_hmm_brake
2023-02-02,9493777497.95,802127497.9499998,8691650000.0,-0.015414379323614003,17,11,11,0,0.0,0.9155101856849706,garch_hmm_brake
2023-02-03,9664104846.85,813273846.8499999,8850831000.0,0.017940945944517672,17,10,10,0,0.0,0.9158459205753459,garch_hmm_brake
2023-02-06,9694374370.3,633803370.3,9060571000.0,0.0031321600841143216,16,10,10,0,0.0,0.9346215293436841,garch_hmm_brake
2023-02-07,9299680380.9,2108097380.9,7191583000.0,-0.040713714400095524,16,10,10,0,0.0,0.773315071641636,garch_hmm_brake
2023-02-08,9288344571.2,3128203571.2000003,6160141000.0,-0.0012189461611261665,18,10,10,0,0.0,0.6632119375825595,garch_hmm_brake
